Concept ID,Dependency Count
K_翼型中弧线_航空科学技术,0
K_老化_建筑学,0
K_耐高温纤维_材料科学技术,0
K_耵聍栓塞_医学,0
K_职业资格证书_教育学,0
K_联合国宪章_世界历史,0
K_联锁_电气工程,0
K_聚合物溶液_化学,0
K_聚芳砜_化学,0
K_肌电描记术_电子学,0
K_肠梗阻_医学,0
K_股票回购_管理科学技术,0
K_肽质量指纹图_化学,0
K_背平面_机械工程,0
K_胶浸纸套管_电气工程,0
K_能量损失_电气工程,0
K_能量输运_力学,0
K_脉冲输出能量_机械工程,0
K_脑研究_自然辩证法,0
K_腐蚀性分级_建筑学,0
K_腹鸣_医学,0
K_膨胀仪法_材料科学技术,0
K_自备式导航_航空科学技术,0
K_自底向上_计算机科学技术,0
K_自我心理学_心理学,0
K_自由弧高_机械工程,0
K_自硬砂_材料科学技术,0
K_自补偿旋桨_机械工程,0
K_自身免疫性胃炎_免疫学,0
K_舭肘板_船舶工程,0
K_舰船停靠系统_电子学,0
K_舱门_航天科学技术,0
K_船底望光_船舶工程,0
K_船用电缆_电气工程,0
K_色佛尔条约_世界历史,0
K_芒种_农学,0
K_芬顿反应_化学,0
K_范畴_数学,0
K_茅口期_地质学,0
K_莫尔包络线_地质学,0
K_萎缩性扁平苔藓_医学,0
K_营养不良性水肿_医学,0
K_薄壳结构_航天科学技术,0
K_虚拟实验室_计算机科学技术,0
K_螺旋桨式通风机_机械工程,0
K_螺旋箍缩_物理学,0
K_螺柱焊枪_电气工程,0
K_螺距角_船舶工程,0
K_行包收集间_建筑学,0
K_补偿_地质学,0
K_补偿微压计_机械工程,0
K_补机_电气工程,0
K_表示的级_数学,0
K_表面积累层_物理学,0
K_装载斗自动调平装置_机械工程,0
K_观察-理论区分_自然辩证法,0
K_视点_地理学,0
K_角度位置传感器_机械工程,0
K_角闪石_化学,0
K_解析自同构算子_数学,0
K_解的积分表示_数学,0
K_言语训练_医学,0
K_计划评审法_数学,0
K_计算[的]不稳定性_数学,0
K_计算机辅助测试_航天科学技术,0
K_计算机辅助配管设计_计算机科学技术,0
K_证券_管理科学技术,0
K_识别字副帧同步_航天科学技术,0
K_话轮转换_语言学,0
K_语言_语言学,0
K_语言分化_语言学,0
K_语言权_语言学,0
K_语调表情_心理学,0
K_说明的统计-相干模型_自然辩证法,0
K_诺特环_数学,0
K_调剖堵水车_机械工程,0
K_谈判支持系统_管理科学技术,0
K_谢弗雷尔相[化合物]超导体_材料科学技术,0
K_象鼻术_医学,0
K_质量定心_机械工程,0
K_贯流式通风机_建筑学,0
K_资源动态监测信息系统_地理学,0
K_赛德尔光学_物理学,0
K_起始磁导率_机械工程,0
K_超主群_电子学,0
K_超声全息_医学,0
K_超声探伤_机械工程,0
K_超声速流[动]_力学,0
K_超实时仿真_管理科学技术,0
K_超导电子学_电子学,0
K_超速抑制_医学,0
K_超速脱扣停机_机械工程,0
K_跨文化研究_心理学,0
K_躯体焦虑_心理学,0
K_车厢可卸式汽车_机械工程,0
K_车用压缩天然气气瓶_机械工程,0
K_车轮中心面_机械工程,0
K_车载加油蒸气回收装置_机械工程,0
K_轨道参数_航天科学技术,0
K_转义_语言学,0
K_转向器传动间隙_机械工程,0
K_转向器线角传动比特性_机械工程,0
K_转子式喷油泵_机械工程,0
K_轴流式通风机_建筑学,0
K_轴颈_机械工程,0
K_轻唇音_语言学,0
K_辅助细胞_医学,0
K_输卵管卵巢切除术_医学,0
K_边缘分布_数学,0
K_达西定律_地理学,0
K_过冷水滴_航空科学技术,0
K_过渡音征_语言学,0
K_过载电流_电气工程,0
K_运动焦虑_心理学,0
K_运河_地理学,0
K_运钞车_机械工程,0
K_进修_教育学,0
K_进展_医学,0
K_违法建设_建筑学,0
K_连串反应_化学,0
K_连接条_电气工程,0
K_逃逸塔装配测试厂房_航天科学技术,0
K_逆压梯度_航天科学技术,0
K_逆第尔斯-阿尔德反应_化学,0
K_逆行尿道造影[术]_医学,0
K_选择优势_医学,0
K_逐点比较法_机械工程,0
K_通用技能_教育学,0
K_通风机静轴效率_机械工程,0
K_逻辑语法_语言学,0
K_逼尿肌无反射_医学,0
K_逼近_计算机科学技术,0
K_逼近法_自然辩证法,0
K_道路横断面_建筑学,0
K_配水管网_建筑学,0
K_里斯本条约_世界历史,0
K_重写规则_语言学,0
K_重力加油_航空科学技术,0
K_重叠植皮术_医学,0
K_重晶石_材料科学技术,0
K_重氮氢氧化物_化学,0
K_重要他人_心理学,0
K_量纲分析_航空科学技术,0
K_金伞降落_管理科学技术,0
K_金绿宝石猫眼_材料科学技术,0
K_钝缘支动脉_医学,0
K_钢丝绳装置_机械工程,0
K_铁氧体感应器_电气工程,0
K_铁电相变_材料科学技术,0
K_铜基摩擦材料_材料科学技术,0
K_铣床_机械工程,0
K_铬刚玉_机械工程,0
K_铬铝共渗_机械工程,0
K_铰接式旋翼_航空科学技术,0
K_铸件_医学,0
K_链轨式拖拉机_农学,0
K_链转移常数_材料科学技术,0
K_销售潜力_管理科学技术,0
K_锥形瓶_化学,0
K_锥齿轮研齿机_机械工程,0
K_锯齿形天窗厂房_建筑学,0
K_镰状细胞贫血肾病_医学,0
K_间动电疗法_医学,0
K_间接时间研究_管理科学技术,0
K_间隙扩散_电子学,0
K_防坠安全器_机械工程,0
K_防寒_建筑学,0
K_防热涂层_航天科学技术,0
K_防锈涂料_船舶工程,0
K_阳极保护_机械工程,0
K_阳极氧化_机械工程,0
K_阶梯光栅_物理学,0
K_阻塞效应_航空科学技术,0
K_阻抗模_电气工程,0
K_阿-斯反应_医学,0
K_阿拉伯军团_世界历史,0
K_阿莱悖论_管理科学技术,0
K_附加空气室_机械工程,0
K_陆半球_地理学,0
K_陆地环境_地质学,0
K_限价止损指令_管理科学技术,0
K_除环_数学,0
K_陪集首_电子学,0
K_陵寝_地理学,0
K_随机误差_农学,0
K_隐周期模型_数学,0
K_隔振_力学,0
K_隔爆外壳_电气工程,0
K_集体谈判_管理科学技术,0
K_雪崩_力学,0
K_雪崩光电二极管_材料科学技术,0
K_零偏距车轮_机械工程,0
K_雾化值_材料科学技术,0
K_霍尔效应_材料科学技术,0
K_露髓_医学,0
K_非刚性转子_化学,0
K_非同位素载体_化学,0
K_非线性滤波_数学,0
K_非线绕电位器_电子学,0
K_非转移弧等离子枪_电气工程,0
K_面筋_农学,0
K_韦尼克区_心理学,0
K_顺行性遗忘_医学,0
K_顽磁_电气工程,0
K_预备役_世界历史,0
K_颅外-颅内动脉吻合术_医学,0
K_颜料体积浓度_材料科学技术,0
K_额定耗气量_机械工程,0
K_风力机蓄电池_机械工程,0
K_风电场有功功率_机械工程,0
K_风蚀地貌_地理学,0
K_首一多项式_数学,0
K_骨质减少_医学,0
K_髂动脉后输尿管_医学,0
K_高变位齿轮副_机械工程,0
K_高新技术开发区_管理科学技术,0
K_高温应用稀土永磁体_材料科学技术,0
K_高肋板_船舶工程,0
K_高腭穹_医学,0
K_鱼叉模型_化学,0
K_鱼骨天线_电子学,0
K_麦克斯韦关系_物理学,0
K_黄铜_机械工程,0
K_黎曼上积分_数学,0
K_黏[度]-温[度]方程_机械工程,0
K_黑人解放宣言_世界历史,0
K_黑热病_医学,0
K_黑色萎缩_医学,0
"K_2,5-二氧亚基哌嗪_化学",0
K_3型语言_计算机科学技术,0
K_95氧化铝陶瓷_材料科学技术,0
K_Fas分子_免疫学,0
K_F分布_化学,0
K_Gδ集_数学,0
K_KdV方程_物理学,0
K_T_一般铸造名词_机械工程,0
K_T_传感器技术参数_机械工程,0
K_T_公司财务_管理科学技术,0
K_T_加工成型工艺_材料科学技术,0
K_T_动力系统（数学）_数学,0
K_T_参数_机械工程,0
K_T_地基基础施工设备_机械工程,0
K_T_德国教育_教育学,0
K_T_成人教育_教育学,0
K_T_有机化合物_化学,0
K_T_机械制造工艺与设备_机械工程,0
K_T_满—通古斯语族_语言学,0
K_T_美洲_世界历史,0
K_T_联轴器_机械工程,0
K_T_试验设计_数学,0
K_T_语言变异_语言学,0
K_T_车身结构_机械工程,0
K_T_辞书编纂_语言学,0
K_T_静电与静磁_电子学,0
K_XY记录仪_机械工程,0
K_X射线光电子能谱法_材料科学技术,0
K_[故障]安全性_电子学,0
K_[海岸]后置带_地理学,0
K_[焊接]二极枪_电气工程,0
K_[等效]热网络_电气工程,0
K_[量的]真值_航天科学技术,0
K_γ温室_农学,0
K_σ函数_数学,0
K_“无条件投降”原则_世界历史,0
K_《说文》学_语言学,0
K_一次泵冷水系统_建筑学,0
K_万向电钻_电气工程,0
K_三维成像_计算机科学技术,0
K_三角凸缘螺母_机械工程,0
K_三角定位法_航空科学技术,0
K_上帝存在的证明_自然辩证法,0
K_上玻璃釉法_航天科学技术,0
K_下斜视_医学,0
K_不充分理由效应_心理学,0
K_不整合脉型铀矿_地质学,0
K_不相容性_化学,0
K_专书训释_语言学,0
K_专家咨询法_管理科学技术,0
K_东亚飞蝗_农学,0
K_两大帝国主义军事集团_世界历史,0
K_两性杂质_电子学,0
K_中央实验室_建筑学,0
K_中子活化分析_化学,0
K_中心差分_数学,0
K_中心注视_医学,0
K_中断机制_计算机科学技术,0
K_中间冷却循环_机械工程,0
K_中间玻色子_物理学,0
K_临界冷却速度_材料科学技术,0
K_主密封_机械工程,0
K_主电源_航空科学技术,0
K_义齿软衬材料_材料科学技术,0
K_乌龙茶_农学,0
K_事件_管理科学技术,0
K_二十一项条件_世界历史,0
K_二次燃烧区_机械工程,0
K_二氧化碳压缩机_船舶工程,0
K_互补性_自然辩证法,0
K_互补性资产_管理科学技术,0
K_五条誓约_世界历史,0
K_五段教学法_教育学,0
K_交流电路_物理学,0
K_交迭脉冲列_电子学,0
K_人为排放_地质学,0
K_人体总阻抗_电气工程,0
K_人员流分析_管理科学技术,0
K_人工种皮_材料科学技术,0
K_代数数论_数学,0
K_代数的表示_数学,0
K_任选要求_管理科学技术,0
K_伊夫尼起义_世界历史,0
K_会话分析学_语言学,0
K_传动端_机械工程,0
K_传感器结点_计算机科学技术,0
K_伤员检别分类_医学,0
K_伦型不变量_数学,0
K_伪阿诺索夫映射_数学,0
K_低周疲劳_机械工程,0
K_低聚物_化学,0
K_低速大容量离心机_机械工程,0
K_住院病人多相精神病量表_医学,0
K_体电流密度_电气工程,0
K_余速_机械工程,0
K_佝偻病_医学,0
K_佩亚诺公理_数学,0
K_使用功能_管理科学技术,0
K_便携式起重机_机械工程,0
K_俄罗斯寡头_世界历史,0
K_俄罗斯解放军_世界历史,0
K_保护角_电气工程,0
K_信息揭示_管理科学技术,0
K_信息时代_自然辩证法,0
K_信息系统模型_管理科学技术,0
K_信赖域法_管理科学技术,0
K_修剪_农学,0
K_倒钩形切口_医学,0
K_借笔_语言学,0
K_假蓝宝石_地质学,0
K_假说_物理学,0
K_偏心轴泵_机械工程,0
K_儿童湿疹_医学,0
K_先天性无阴道_医学,0
K_光[学]陷俘_物理学,0
K_光学参变振荡_物理学,0
K_光折变记录材料_材料科学技术,0
K_光敏玻璃_材料科学技术,0
K_光环化_化学,0
K_光电子学_物理学,0
K_光致变色性_电子学,0
K_克利蒙托维奇方程_物理学,0
K_克努森数_机械工程,0
K_克尔效应_电气工程,0
K_全息信息存储_电子学,0
K_全称量词_数学,0
K_八正法_物理学,0
K_公开招标_管理科学技术,0
K_公理主义_自然辩证法,0
K_六分力天平_机械工程,0
K_共变_数学,0
K_共时_语言学,0
K_典型复单李代数_数学,0
K_内向型词典_语言学,0
K_内支撑轮胎_机械工程,0
K_内部化理论_管理科学技术,0
K_冗余信息_电子学,0
K_农用智能仪表_农学,0
K_决策表_数学,0
K_冷却水管_机械工程,0
K_冻雨_电气工程,0
K_准各态历经假说_化学,0
K_准定位标记化合物_化学,0
K_准成像导引头_航空科学技术,0
K_减速装置_机械工程,0
K_凸集_数学,0
K_出口补偿器_机械工程,0
K_刀承_机械工程,0
K_分割球装置_物理学,0
K_分子动力学方法_材料科学技术,0
K_分子重排_化学,0
K_分析浓度_化学,0
K_分析特征_计算机科学技术,0
K_分辨率_机械工程,0
K_切舌模_机械工程,0
K_创伤后应激障碍_心理学,0
K_初级关联_免疫学,0
K_利率期货市场_管理科学技术,0
K_制动系_机械工程,0
K_制动踏板装置_机械工程,0
K_前倾型艏_船舶工程,0
K_前缘缝翼_航空科学技术,0
K_剥脱活检_医学,0
K_剩余压力_电气工程,0
K_剩余域_数学,0
K_剪切带_力学,0
K_加密技术_管理科学技术,0
K_加热套_电气工程,0
K_加速室_电气工程,0
K_动作研究_管理科学技术,0
K_动脉瘤缝闭术_医学,0
K_动量厚度_力学,0
K_劳务派遣服务_管理科学技术,0
K_劳动力密集型工业_地理学,0
K_匈牙利事件_世界历史,0
K_化学亲和势_物理学,0
K_北音_语言学,0
K_区域拣货_管理科学技术,0
K_升力发动机_航空科学技术,0
K_半向同性张量_力学,0
K_半导体陶瓷_材料科学技术,0
K_半抗原_免疫学,0
K_半长轴_航天科学技术,0
K_单一性促甲状腺素缺乏症_医学,0
K_单位函子_数学,0
K_单带量子图灵机_计算机科学技术,0
K_单步迭代_数学,0
K_单罐气动混凝土布料装置_机械工程,0
K_单轴联合循环_机械工程,0
K_卡塞格伦反射面天线_电子学,0
K_卡塞格林望远镜_航天科学技术,0
K_印象管理_管理科学技术,0
K_卵巢移植术_医学,0
K_厄米共轭_物理学,0
K_历史主义_心理学,0
K_压力油系统_机械工程,0
K_压力表_机械工程,0
K_原子阻止截面_物理学,0
K_原生环境_地质学,0
K_参考角_物理学,0
K_友谊社_世界历史,0
K_双交种_农学,0
K_双卵双胎儿_医学,0
K_双向[电子]阀_电气工程,0
K_双向制动器_机械工程,0
K_双手交互_计算机科学技术,0
K_双梁桥式起重机_机械工程,0
K_双线性泛函_数学,0
K_双语教学_教育学,0
K_双调和方程_数学,0
K_双闸板_机械工程,0
K_反[物质]元素_物理学,0
K_反全球化运动_管理科学技术,0
K_反射攻击_计算机科学技术,0
K_反应性氧中间物_免疫学,0
K_反应网络_化学,0
K_发动机舱测试工作梯_航天科学技术,0
K_受激吸收_电子学,0
K_变分方法_数学,0
K_变应原_医学,0
K_变形程度_材料科学技术,0
K_变速驱动器_机械工程,0
K_叠层干电池_电子学,0
K_口腔黑斑[症]_医学,0
K_古德曼曲线_航空科学技术,0
K_可操控性应计项目_管理科学技术,0
K_可数[性]公理_数学,0
K_可表示函子_数学,0
K_可锻化退火_材料科学技术,0
K_各向同性_自然辩证法,0
K_吊挂托辊_机械工程,0
K_同余关系_计算机科学技术,0
K_同余分配代数_数学,0
K_同变估计_数学,0
K_同形词_语言学,0
K_同构不变量_数学,0
K_同步吸收逆过程_物理学,0
K_同轴电缆_电子学,0
K_后保管模式_管理科学技术,0
K_后备熔断器_电气工程,0
K_后睾吸虫病_医学,0
K_含油气构造_地质学,0
K_听力图_心理学,0
K_吸虫病_医学,0
K_吹塑成型_材料科学技术,0
K_员工手册_管理科学技术,0
K_味觉绝对阈限_心理学,0
K_呼吸流量传感器_机械工程,0
K_呼气活瓣_医学,0
K_咖啡豆象_农学,0
K_哈萨克文_语言学,0
K_啮出_机械工程,0
K_啮合套换档_机械工程,0
K_喀斯特河谷盆地_地理学,0
K_喜克索斯王朝_世界历史,0
K_噪声系数测试仪_电子学,0
K_四方台组_地质学,0
K_四轴坐标系_物理学,0
K_回收率_化学,0
K_回火_化学,0
K_回热器_机械工程,0
K_固态离子学_化学,0
K_固有特性_电气工程,0
K_固相烧结_材料科学技术,0
K_国际歌_世界历史,0
K_图像分析显微镜_机械工程,0
K_圆[周]映射_物理学,0
K_圆锥量规_机械工程,0
K_土[壤]层[次]_地理学,0
K_土地生态系统_地理学,0
K_土壤形成过程_地理学,0
K_土壤腐蚀_材料科学技术,0
K_在线实时系统_机械工程,0
K_地坪涂料_建筑学,0
K_地基极限承载力_建筑学,0
K_地温_农学,0
K_地理实体_地理学,0
K_地貌临界_地理学,0
K_均匀流_力学,0
K_坐标工作台_机械工程,0
K_埃及宗教_世界历史,0
K_埃连·冈萨雷斯事件_世界历史,0
K_城市地质灾害防治_建筑学,0
K_城市密度梯度_地理学,0
K_基于科学的创新_管理科学技术,0
K_基圆导程角_机械工程,0
K_基圆螺旋线_机械工程,0
K_基质辅助激光解吸电离_化学,0
K_堰式流量计_机械工程,0
K_墨西哥宣言_世界历史,0
K_声呐方程_船舶工程,0
K_声学模_物理学,0
K_夏季空调_机械工程,0
K_外测信息_航天科学技术,0
K_外源性高胆固醇血症_医学,0
K_外生殖器萎缩_医学,0
K_外部中断_计算机科学技术,0
K_多元解析函数_数学,0
K_多光谱照相机_机械工程,0
K_多年冻土进化_地理学,0
K_多特征多方法矩阵_管理科学技术,0
K_多目标规划_管理科学技术,0
K_多米尼加人民武装起义_世界历史,0
K_多道程序_计算机科学技术,0
K_大学后教育_教育学,0
K_天然放射性核素_化学,0
K_天然气调压站_机械工程,0
K_太阳能热水系统_农学,0
K_姿态测量系统_航天科学技术,0
K_存储器地址寄存器_电子学,0
K_学习策略_心理学,0
K_学习自由_教育学,0
K_孪晶型减振合金_材料科学技术,0
K_完全性_数学,0
K_定常流[动]_物理学,0
K_实用试验_机械工程,0
K_客船_船舶工程,0
K_宫颈炎_医学,0
K_寄生振荡_电子学,0
K_富勒烯[化合物]超导体_材料科学技术,0
K_富勒烯_材料科学技术,0
K_对数位势_数学,0
K_对称原理_数学,0
K_对称双线性型_数学,0
K_对耳轮下脚_医学,0
K_导电涂层_材料科学技术,0
K_封存期_机械工程,0
K_封装因子_电子学,0
K_封闭世界假设_计算机科学技术,0
K_就业市场_教育学,0
K_局部光散射体_材料科学技术,0
K_局部凸_数学,0
K_局部故障_机械工程,0
K_层峰结构_管理科学技术,0
K_层间应力_航天科学技术,0
K_居住空间_建筑学,0
K_屋面_建筑学,0
K_工业区位_地理学,0
K_差分GPS系统_电子学,0
K_差方和的加和性_化学,0
K_差速锁_机械工程,0
K_巴兰斯征_医学,0
K_布拉格和约_世界历史,0
K_帕德逼近式_物理学,0
K_帧_计算机科学技术,0
K_常人方法论_自然辩证法,0
K_干扰值_机械工程,0
K_平均可用度_电气工程,0
K_平均无故障时间_计算机科学技术,0
K_平太阳时_建筑学,0
K_平板闸阀_机械工程,0
K_平民社_世界历史,0
K_库普弗细胞_免疫学,0
K_应力比_机械工程,0
K_应急维修_计算机科学技术,0
K_延交订货_管理科学技术,0
K_延迟期权_管理科学技术,0
K_建筑_建筑学,0
K_建筑风格_建筑学,0
K_开工日期_管理科学技术,0
K_开槽圆头螺钉_机械工程,0
K_异型柱结构_建筑学,0
K_张紧带轮_机械工程,0
K_强击机_航空科学技术,0
K_强制对流空气冷凝器_机械工程,0
K_当且仅当_数学,0
K_录音室_建筑学,0
K_形核激活能_材料科学技术,0
K_形状同质异能素_化学,0
K_彩色红外胶片_航天科学技术,0
K_往复式给料器_机械工程,0
K_径向剃齿刀_机械工程,0
K_径向叶片_机械工程,0
K_径高比_机械工程,0
K_循环球式转向器_机械工程,0
K_快离子导电_电子学,0
K_态射的纤维_数学,0
K_急性卡他性阑尾炎_医学,0
K_总指嵴数_医学,0
K_恒流变压器_电气工程,0
K_恶性组织细胞病_医学,0
K_悬挂输送机_机械工程,0
K_意会知识_自然辩证法,0
K_意志缺失_心理学,0
K_成像光谱仪_地理学,0
K_成年礼_教育学,0
K_战斗[导]弹_航空科学技术,0
K_截断_电气工程,0
K_截面极惯性矩_建筑学,0
K_执行开销_计算机科学技术,0
K_扭曲模_物理学,0
K_扭转_机械工程,0
K_扶手带断带保护装置_机械工程,0
K_技术哲学_自然辩证法,0
K_技术文化_自然辩证法,0
K_技术系统_自然辩证法,0
K_技术统治论_管理科学技术,0
K_抗Sm抗体_医学,0
K_抗降解剂_化学,0
K_抛物面天线_航空科学技术,0
K_拉丁期_地质学,0
K_拖曳流_材料科学技术,0
K_拟线性抛物[型]组_数学,0
K_指代_计算机科学技术,0
K_指令驱动市场_管理科学技术,0
K_指示剂变色点_化学,0
K_振动效应_心理学,0
K_振荡损伤_医学,0
K_探宫腔术_医学,0
K_探险学习法_管理科学技术,0
K_接地探测器_电气工程,0
K_推理机_计算机科学技术,0
K_推进剂蒸发_航天科学技术,0
K_搭桥_机械工程,0
K_摘心_农学,0
K_摩擦疲劳断裂_机械工程,0
K_操纵区域_船舶工程,0
K_擦除_电子学,0
K_支柱绝缘子叠柱_电气工程,0
K_放射光致发光_化学,0
K_放射性小肠炎_医学,0
K_放气阀_机械工程,0
K_放空_数学,0
K_政治教育_教育学,0
K_故障模式与影响分析_机械工程,0
K_效率_电气工程,0
K_教学管理策略_教育学,0
K_教师进修部_教育学,0
K_教育价格指数_教育学,0
K_教育横向公平_教育学,0
K_敞开式汽车库_建筑学,0
K_散射正交截面_航天科学技术,0
K_数字化学习环境_教育学,0
K_数学-实验法_自然辩证法,0
K_数据建模_计算机科学技术,0
K_数据检索_地理学,0
K_数据独立性_计算机科学技术,0
K_数据转换_计算机科学技术,0
K_数理统计[学]_数学,0
K_整体式柴油机颗粒捕集器_机械工程,0
K_整体活塞_机械工程,0
K_整环_数学,0
K_文化整合_心理学,0
K_文字_语言学,0
K_文本编辑程序_计算机科学技术,0
K_斜梯_船舶工程,0
K_斜称多重线性映射_数学,0
K_斯特林加起义_世界历史,0
K_斯莱特理论_化学,0
K_方位瞄准精度_航天科学技术,0
K_方向选择_航天科学技术,0
K_方均根误差_物理学,0
K_方法学行为主义_心理学,0
K_施控元件_电气工程,0
K_旋转圆盘电极_化学,0
K_无创性方法_医学,0
K_无界报酬模型_数学,0
K_日内瓦议定书_世界历史,0
K_日本右翼团体_世界历史,0
K_时间佩特里网_计算机科学技术,0
K_明适应_医学,0
K_晶体各向异性_材料科学技术,0
K_智能支架_材料科学技术,0
K_智能材料_航空科学技术,0
K_暗用_语言学,0
K_曲率性远视_医学,0
K_替代件_航天科学技术,0
K_最大越沟宽度_机械工程,0
K_最小转向圆半径_机械工程,0
K_有效接地电路_电气工程,0
K_有效雨量_农学,0
K_有机单线态发光材料_材料科学技术,0
K_有机溶剂脱脂_机械工程,0
K_有根图_数学,0
K_服务业_管理科学技术,0
K_服务质量_管理科学技术,0
K_木材化学组分_材料科学技术,0
K_机械式操纵机构_机械工程,0
K_杀线虫剂_农学,0
K_权势关系_语言学,0
K_权系数_数学,0
K_材料误差_自然辩证法,0
K_松土耙_机械工程,0
K_极坐标_数学,0
K_极曲线_航天科学技术,0
K_极限序数_数学,0
K_析因试验设计_数学,0
K_枝晶间距_材料科学技术,0
K_标位分系统_航天科学技术,0
K_标定热箱法_建筑学,0
K_核反应_化学,0
K_核听诊器_电子学,0
K_根管充填材料_材料科学技术,0
K_根词_语言学,0
K_梅毒性脱发_医学,0
K_检验机构认可_管理科学技术,0
K_棘层肥厚_医学,0
K_椭圆无理函数_数学,0
K_楔形文字破译_世界历史,0
K_概形_数学,0
K_模的分解_数学,0
K_模糊等价矩阵_管理科学技术,0
K_横电磁模_电子学,0
K_次正规列_数学,0
K_欧洲社会党_世界历史,0
K_歌剧院_建筑学,0
K_止锁件_机械工程,0
K_正应变_建筑学,0
K_正电子[发射]层析术_物理学,0
K_残健合一_教育学,0
K_残留机械损伤_材料科学技术,0
K_比浊测定_免疫学,0
K_毛管孔[隙]度_农学,0
K_氏族公社_世界历史,0
K_气体正比检测器_机械工程,0
K_气体腐蚀_机械工程,0
K_气压传动_机械工程,0
K_气密性检验_机械工程,0
K_气胀密封垫_船舶工程,0
K_气门弹簧_机械工程,0
K_氟代烷_化学,0
K_氢羧基化_化学,0
K_氧气压力比_航空科学技术,0
K_氮-磷检测器_化学,0
K_水化学场_地质学,0
K_水循环_地质学,0
K_水文吊杆_船舶工程,0
K_水溶发光_化学,0
K_水热法_电子学,0
K_水轮机最大瞬态压力_机械工程,0
K_污水处理站_航天科学技术,0
K_汽油机_机械工程,0
K_汽轮机循环水泵_机械工程,0
K_沃德-伦纳德[电气]传动_电气工程,0
K_沉降平衡_化学,0
K_沙堆比拟_力学,0
K_法兰西帝国_世界历史,0
K_法国1848年革命_世界历史,0
K_泡径_电子学,0
K_波兰国家军_世界历史,0
K_波兰第二共和国_世界历史,0
K_波提利乌斯法案_世界历史,0
K_注意方式_心理学,0
K_派生系统法_农学,0
K_流化粒子炉_电气工程,0
K_测序_计算机科学技术,0
K_测风塔_机械工程,0
K_海滨_地理学,0
K_海绿石_材料科学技术,0
K_消光烟度计_机械工程,0
K_液氧地面用气系统_航天科学技术,0
K_液膜式显示剂_机械工程,0
K_淤滞_医学,0
K_混凝土输送箱_机械工程,0
K_混合式热交换器_建筑学,0
K_混合经济_管理科学技术,0
K_清算价值_管理科学技术,0
K_清除_化学,0
K_渗碳剂_材料科学技术,0
K_温度边界层_材料科学技术,0
K_溢价债券_管理科学技术,0
K_溢泪_医学,0
K_溶剂诱导对称破坏_化学,0
K_溶胀比_材料科学技术,0
K_满液式蒸发器_机械工程,0
K_滤泡树突状细胞_免疫学,0
K_滨岸_地质学,0
K_滴油排放物_机械工程,0
K_漏_电子学,0
K_激光切割_电子学,0
K_激光探针质谱计_机械工程,0
K_激光探针质量分析仪_电子学,0
K_激光熔凝_材料科学技术,0
K_烘炉_机械工程,0
K_烟箱_机械工程,0
K_烧伤敷料_医学,0
K_烧结减摩材料_机械工程,0
K_热分解法_材料科学技术,0
K_热剂焊_材料科学技术,0
K_热力学平衡_材料科学技术,0
K_热平衡_物理学,0
K_热强钢_材料科学技术,0
K_热情_心理学,0
K_热挤压模_机械工程,0
K_热机械性能测定_化学,0
K_热焓图_化学,0
K_热过载脱扣器_电气工程,0
K_烯酮_化学,0
K_焊丝_材料科学技术,0
K_焦耳定律_物理学,0
K_照相室_机械工程,0
K_熔合区_机械工程,0
K_燃料_建筑学,0
K_燃气-蒸汽联合循环发电厂_建筑学,0
K_片上多线程_计算机科学技术,0
K_牙本质发生_医学,0
K_牙源性角化囊肿_医学,0
K_牙源性钙化囊肿_医学,0
K_牙科修复材料_材料科学技术,0
K_物业服务费_建筑学,0
K_牵引杆挂车列车_机械工程,0
K_牵引装置_机械工程,0
K_特殊教学设备_教育学,0
K_状态方程_电子学,0
K_独立性检验_农学,0
K_玩忽职守_教育学,0
K_环境影响_地质学,0
K_环境风险_地理学,0
K_环面蜗杆_机械工程,0
K_玻璃体剪_医学,0
K_球面三角余弦公式_数学,0
K_理想气体_物理学,0
K_瑞列绦虫病_医学,0
K_生态模拟_农学,0
K_生物危害安全室_机械工程,0
K_生物成因作用_地质学,0
K_生物气候定律_地理学,0
K_生物洁净室_机械工程,0
K_生物质材料_材料科学技术,0
K_生物质能_农学,0
K_用地面积_建筑学,0
K_田野调查_语言学,0
K_甲哌卡因_医学,0
K_甲状腺危象_医学,0
K_电力液压推动器_电气工程,0
K_电动攻丝机_机械工程,0
K_电动汽车试验质量_机械工程,0
K_电子地图_地理学,0
K_电子电流_电气工程,0
K_电子纸_计算机科学技术,0
K_电子设计规则_计算机科学技术,0
K_电子轰击电弧放电蒸发_材料科学技术,0
K_电容式传感器_机械工程,0
K_电极过程动力学_化学,0
K_电火花穿孔_机械工程,0
K_电热褥_电气工程,0
K_电磁噪声_船舶工程,0
K_电离真空计_电子学,0
K_电解分析法_化学,0
K_电解液保持能力_电气工程,0
K_电解质转移_医学,0
K_留守儿童_教育学,0
K_疾病人群分布_地理学,0
K_病理性有丝分裂_医学,0
K_病理科_建筑学,0
K_白云石砖_材料科学技术,0
K_白色糠疹_医学,0
K_皮亚杰理论_心理学,0
K_皮带张紧装置_机械工程,0
K_目标捕获_航天科学技术,0
K_直升机_航空科学技术,0
K_直射变换群_数学,0
K_直接裂变产额_化学,0
K_直音_语言学,0
K_相对湿度可调范围_机械工程,0
K_真理论语义学_语言学,0
K_真空成形_机械工程,0
K_真空比冲_航天科学技术,0
K_睑板腺阻塞_医学,0
